date,game_id,home_park_id,residual
2026-04-16,2026-04-16|TOR @ MIL,MIL,6.699999999999999
2026-04-16,2026-04-16|WSH @ PIT,PIT,-6.5
2026-04-17,2026-04-17|ATL @ PHI,PHI,0.3000000000000007
2026-04-17,2026-04-17|BAL @ CLE,CLE,-0.1999999999999993
2026-04-17,2026-04-17|CIN @ MIN,MIN,6.4
2026-04-17,2026-04-17|CWS @ ATH,ATH,-1.8000000000000007
2026-04-17,2026-04-17|DET @ BOS,BOS,7.699999999999999
2026-04-17,2026-04-17|KC @ NYY,NYY,1.7999999999999998
2026-04-17,2026-04-17|LAD @ COL,COL,2.5999999999999996
2026-04-17,2026-04-17|MIL @ MIA,MIA,-3.0999999999999996
2026-04-17,2026-04-17|NYM @ CHC,CHC,-7.4
2026-04-17,2026-04-17|SD @ LAA,LAA,0.5999999999999996
2026-04-17,2026-04-17|SF @ WSH,WSH,-6.0
2026-04-17,2026-04-17|STL @ HOU,HOU,-3.5
2026-04-17,2026-04-17|TB @ PIT,PIT,3.4000000000000004
2026-04-17,2026-04-17|TEX @ SEA,SEA,2.4000000000000004
2026-04-17,2026-04-17|TOR @ AZ,AZ,0.40000000000000036
