date,game,model,bet_type,pick_direction,model_prob,P_true,Retail_Implied_Prob,edge,retail_american_odds,sanity_check_pass,odds_floor_pass,tier,dollar_stake,actionable,home_bullpen_xfip,away_bullpen_xfip,bullpen_xfip_diff,signal_flags,projected_total_adj,k_lambda,k_edge_runs,sim_mean_k,prob_poisson,prob_mc,pitch_limit,failure_rate,edge_to_failure_ratio,steam_bias_applied,market_delta_k,steam_flag,steam_juice_lean,steam_sharp_book
2026-04-21,Houston Astros @ Cleveland Guardians,Runline,Runline -1.5,AWAY +1.5,0.227,0.6211,0.6354,-0.4084,-186.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Houston Astros @ Cleveland Guardians,F5,F5 Moneyline,HOME,0.798,,0.5444,0.2536,-135.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-21,Houston Astros @ Cleveland Guardians,F5,F5 Moneyline,AWAY,0.202,,0.4556,-0.2536,108.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Houston Astros @ Cleveland Guardians,NRFI,NRFI,NRFI,0.413,0.5164,0.5289,-0.1159,-128.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Houston Astros @ Cleveland Guardians,NRFI,YRFI,YRFI,0.587,0.4836,0.4711,0.1159,100.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-21,Baltimore Orioles @ Kansas City Royals,ML,Moneyline,HOME,0.531,0.546,0.5411,-0.0101,-124.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Baltimore Orioles @ Kansas City Royals,ML,Moneyline,AWAY,0.469,0.454,0.4589,0.0101,113.0,True,True,2.0,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Baltimore Orioles @ Kansas City Royals,Totals,Total 9.0,OVER,0.2778,0.4977,0.5138,-0.236,-112.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Baltimore Orioles @ Kansas City Royals,Totals,Total 9.0,UNDER,0.7222,0.5023,0.4862,0.236,100.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Baltimore Orioles @ Kansas City Royals,Runline,Runline -1.5,HOME -1.5,0.746,0.3761,0.3672,0.3788,165.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Baltimore Orioles @ Kansas City Royals,Runline,Runline -1.5,AWAY +1.5,0.254,0.6239,0.6328,-0.3788,-186.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Baltimore Orioles @ Kansas City Royals,F5,F5 Moneyline,HOME,0.644,,0.5396,0.1044,-132.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-21,Baltimore Orioles @ Kansas City Royals,F5,F5 Moneyline,AWAY,0.356,,0.4604,-0.1044,106.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Baltimore Orioles @ Kansas City Royals,NRFI,NRFI,NRFI,0.857,0.489,0.4896,0.3674,-108.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-21,Baltimore Orioles @ Kansas City Royals,NRFI,YRFI,YRFI,0.143,0.511,0.5104,-0.3674,-118.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Toronto Blue Jays @ Los Angeles Angels,ML,Moneyline,HOME,0.287,0.5851,0.5811,-0.2941,-152.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Toronto Blue Jays @ Los Angeles Angels,ML,Moneyline,AWAY,0.713,0.4149,0.4189,0.2941,130.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Toronto Blue Jays @ Los Angeles Angels,Totals,Total 8.5,OVER,0.244,0.4831,0.4802,-0.2362,100.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Toronto Blue Jays @ Los Angeles Angels,Totals,Total 8.5,UNDER,0.756,0.5169,0.5198,0.2362,-118.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Toronto Blue Jays @ Los Angeles Angels,Runline,Runline -1.5,HOME -1.5,0.5864,0.4049,0.4061,0.1803,140.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Toronto Blue Jays @ Los Angeles Angels,Runline,Runline -1.5,AWAY +1.5,0.4136,0.5951,0.5939,-0.1803,-156.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Toronto Blue Jays @ Los Angeles Angels,F5,F5 Moneyline,HOME,0.512,,0.6048,-0.0928,-176.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Toronto Blue Jays @ Los Angeles Angels,F5,F5 Moneyline,AWAY,0.488,,0.3952,0.0928,140.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-21,Toronto Blue Jays @ Los Angeles Angels,NRFI,NRFI,NRFI,0.706,0.5088,0.5372,0.1688,-132.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-21,Toronto Blue Jays @ Los Angeles Angels,NRFI,YRFI,YRFI,0.294,0.4912,0.4628,-0.1688,104.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Milwaukee Brewers @ Detroit Tigers,ML,Moneyline,HOME,0.723,0.5548,0.5463,0.1767,-130.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Milwaukee Brewers @ Detroit Tigers,ML,Moneyline,AWAY,0.277,0.4452,0.4537,-0.1767,113.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Milwaukee Brewers @ Detroit Tigers,Totals,Total 8.0,OVER,0.7119,0.5181,0.4856,0.2263,-102.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Milwaukee Brewers @ Detroit Tigers,Totals,Total 8.0,UNDER,0.2881,0.4819,0.5144,-0.2263,-115.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Milwaukee Brewers @ Detroit Tigers,Runline,Runline -1.5,HOME -1.5,0.5363,0.373,0.3612,0.1751,168.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Milwaukee Brewers @ Detroit Tigers,Runline,Runline -1.5,AWAY +1.5,0.4637,0.627,0.6388,-0.1751,-194.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Milwaukee Brewers @ Detroit Tigers,F5,F5 Moneyline,HOME,0.544,,0.5529,-0.0089,-140.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Milwaukee Brewers @ Detroit Tigers,F5,F5 Moneyline,AWAY,0.456,,0.4471,0.0089,112.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Milwaukee Brewers @ Detroit Tigers,NRFI,NRFI,NRFI,0.857,0.5142,0.5428,0.3142,-136.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-21,Milwaukee Brewers @ Detroit Tigers,NRFI,YRFI,YRFI,0.143,0.4858,0.4572,-0.3142,106.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Atlanta Braves @ Washington Nationals,ML,Moneyline,HOME,0.406,0.4303,0.4339,-0.0279,125.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Atlanta Braves @ Washington Nationals,ML,Moneyline,AWAY,0.594,0.5697,0.5661,0.0279,-138.0,True,True,2.0,8.0,True,,,,,,,,,,,,,,,,,,
2026-04-21,Atlanta Braves @ Washington Nationals,Totals,Total 9.0,OVER,0.6452,0.4887,0.4944,0.1508,-105.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Atlanta Braves @ Washington Nationals,Totals,Total 9.0,UNDER,0.3548,0.5113,0.5056,-0.1508,-110.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Atlanta Braves @ Washington Nationals,Runline,Runline -1.5,HOME -1.5,0.4931,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Atlanta Braves @ Washington Nationals,Runline,Runline -1.5,AWAY +1.5,0.5069,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Atlanta Braves @ Washington Nationals,F5,F5 Moneyline,HOME,0.738,,0.4789,0.2591,-102.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-21,Atlanta Braves @ Washington Nationals,F5,F5 Moneyline,AWAY,0.262,,0.5211,-0.2591,-122.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Atlanta Braves @ Washington Nationals,NRFI,NRFI,NRFI,0.292,0.4868,0.4812,-0.1892,-104.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Atlanta Braves @ Washington Nationals,NRFI,YRFI,YRFI,0.708,0.5132,0.5188,0.1892,-122.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-21,New York Yankees @ Boston Red Sox,ML,Moneyline,HOME,0.183,0.4452,0.4322,-0.2492,128.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,New York Yankees @ Boston Red Sox,ML,Moneyline,AWAY,0.817,0.5548,0.5678,0.2492,-136.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-21,New York Yankees @ Boston Red Sox,Totals,Total 7.5,OVER,0.3367,0.4854,0.5217,-0.185,-120.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,New York Yankees @ Boston Red Sox,Totals,Total 7.5,UNDER,0.6633,0.5146,0.4783,0.185,100.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-21,New York Yankees @ Boston Red Sox,Runline,Runline -1.5,HOME -1.5,0.6291,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,New York Yankees @ Boston Red Sox,Runline,Runline -1.5,AWAY +1.5,0.3709,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,New York Yankees @ Boston Red Sox,F5,F5 Moneyline,HOME,0.462,,0.431,0.031,120.0,True,True,1.0,7.0,True,,,,,,,,,,,,,,,,,,
2026-04-21,New York Yankees @ Boston Red Sox,F5,F5 Moneyline,AWAY,0.538,,0.569,-0.031,-150.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,New York Yankees @ Boston Red Sox,NRFI,NRFI,NRFI,0.238,0.5436,0.5331,-0.2951,-130.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,New York Yankees @ Boston Red Sox,NRFI,YRFI,YRFI,0.762,0.4564,0.4669,0.2951,102.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-21,Pittsburgh Pirates @ Texas Rangers,ML,Moneyline,HOME,0.729,0.4977,0.5,0.229,-108.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Pittsburgh Pirates @ Texas Rangers,ML,Moneyline,AWAY,0.271,0.5023,0.5,-0.229,-108.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Pittsburgh Pirates @ Texas Rangers,Totals,Total 8.0,OVER,0.2154,0.4887,0.5236,-0.3082,-122.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Pittsburgh Pirates @ Texas Rangers,Totals,Total 8.0,UNDER,0.7846,0.5113,0.4764,0.3082,100.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Pittsburgh Pirates @ Texas Rangers,Runline,Runline -1.5,HOME -1.5,0.8055,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Pittsburgh Pirates @ Texas Rangers,Runline,Runline -1.5,AWAY +1.5,0.1945,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Pittsburgh Pirates @ Texas Rangers,F5,F5 Moneyline,HOME,0.617,,0.4831,0.1339,-104.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-21,Pittsburgh Pirates @ Texas Rangers,F5,F5 Moneyline,AWAY,0.383,,0.5169,-0.1339,-120.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Pittsburgh Pirates @ Texas Rangers,NRFI,NRFI,NRFI,0.673,0.5066,0.5104,0.1626,-118.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-21,Pittsburgh Pirates @ Texas Rangers,NRFI,YRFI,YRFI,0.327,0.4934,0.4896,-0.1626,-108.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,San Diego Padres @ Colorado Rockies,ML,Moneyline,HOME,0.522,0.411,0.3973,0.1247,142.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-21,San Diego Padres @ Colorado Rockies,ML,Moneyline,AWAY,0.478,0.589,0.6027,-0.1247,-168.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,San Diego Padres @ Colorado Rockies,Totals,Total 12.0,OVER,0.4531,0.509,0.5,-0.0469,-110.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,San Diego Padres @ Colorado Rockies,Totals,Total 12.0,UNDER,0.5469,0.491,0.5,0.0469,-110.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-21,San Diego Padres @ Colorado Rockies,Runline,Runline -1.5,HOME -1.5,0.4666,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,San Diego Padres @ Colorado Rockies,Runline,Runline -1.5,AWAY +1.5,0.5334,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,San Diego Padres @ Colorado Rockies,F5,F5 Moneyline,HOME,0.571,,,,,True,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,San Diego Padres @ Colorado Rockies,F5,F5 Moneyline,AWAY,0.429,,,,,True,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,San Diego Padres @ Colorado Rockies,NRFI,NRFI,NRFI,0.154,0.4333,,,,True,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,San Diego Padres @ Colorado Rockies,NRFI,YRFI,YRFI,0.846,0.5667,,,,True,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Los Angeles Dodgers @ San Francisco Giants,ML,Moneyline,HOME,0.64,0.3611,0.3492,0.2908,180.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Los Angeles Dodgers @ San Francisco Giants,ML,Moneyline,AWAY,0.36,0.6389,0.6508,-0.2908,-199.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Los Angeles Dodgers @ San Francisco Giants,Totals,Total 7.5,OVER,0.2449,0.5123,0.5169,-0.272,-115.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Los Angeles Dodgers @ San Francisco Giants,Totals,Total 7.5,UNDER,0.7551,0.4877,0.4831,0.272,100.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Los Angeles Dodgers @ San Francisco Giants,Runline,Runline -1.5,HOME -1.5,0.7699,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Los Angeles Dodgers @ San Francisco Giants,Runline,Runline -1.5,AWAY +1.5,0.2301,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Los Angeles Dodgers @ San Francisco Giants,F5,F5 Moneyline,HOME,0.595,,0.3358,0.2592,182.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-21,Los Angeles Dodgers @ San Francisco Giants,F5,F5 Moneyline,AWAY,0.405,,0.6642,-0.2592,-235.0,True,False,,,False,,,,,,,,,,,,,,,,,,
2026-04-21,Los Angeles Dodgers @ San Francisco Giants,NRFI,NRFI,NRFI,0.642,0.5366,0.5372,0.1048,-132.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-21,Los Angeles Dodgers @ San Francisco Giants,NRFI,YRFI,YRFI,0.358,0.4634,0.4628,-0.1048,104.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,St. Louis Cardinals @ Miami Marlins,ML,Moneyline,HOME,0.388,0.5414,0.5427,-0.1547,-130.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,St. Louis Cardinals @ Miami Marlins,ML,Moneyline,AWAY,0.612,0.4586,0.4573,0.1547,110.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,St. Louis Cardinals @ Miami Marlins,Totals,Total 8.5,OVER,0.5806,0.5191,0.5077,0.0729,-112.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-22,St. Louis Cardinals @ Miami Marlins,Totals,Total 8.5,UNDER,0.4194,0.4809,0.4923,-0.0729,-105.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,St. Louis Cardinals @ Miami Marlins,Runline,Runline -1.5,HOME -1.5,0.5982,0.3689,0.3717,0.2265,159.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,St. Louis Cardinals @ Miami Marlins,Runline,Runline -1.5,AWAY +1.5,0.4018,0.6311,0.6283,-0.2265,-188.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,St. Louis Cardinals @ Miami Marlins,F5,F5 Moneyline,HOME,0.619,,0.5361,0.0829,-125.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-22,St. Louis Cardinals @ Miami Marlins,F5,F5 Moneyline,AWAY,0.381,,0.4639,-0.0829,108.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,St. Louis Cardinals @ Miami Marlins,NRFI,NRFI,NRFI,0.803,0.4856,0.4958,0.3072,-111.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,St. Louis Cardinals @ Miami Marlins,NRFI,YRFI,YRFI,0.197,0.5144,0.5042,-0.3072,-115.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Cincinnati Reds @ Tampa Bay Rays,ML,Moneyline,HOME,0.705,0.5543,0.5594,0.1456,-138.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Cincinnati Reds @ Tampa Bay Rays,ML,Moneyline,AWAY,0.295,0.4457,0.4406,-0.1456,119.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Cincinnati Reds @ Tampa Bay Rays,Totals,Total 8.5,OVER,0.5477,0.5046,0.5022,0.0455,-110.0,True,True,1.0,25.0,True,,,,,,,,,,,,,,,,,,
2026-04-22,Cincinnati Reds @ Tampa Bay Rays,Totals,Total 8.5,UNDER,0.4523,0.4954,0.4978,-0.0455,-108.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Cincinnati Reds @ Tampa Bay Rays,Runline,Runline -1.5,HOME -1.5,0.6749,0.378,0.3875,0.2874,150.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Cincinnati Reds @ Tampa Bay Rays,Runline,Runline -1.5,AWAY +1.5,0.3251,0.622,0.6125,-0.2874,-172.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Cincinnati Reds @ Tampa Bay Rays,F5,F5 Moneyline,HOME,0.551,,0.5468,0.0042,-135.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Cincinnati Reds @ Tampa Bay Rays,F5,F5 Moneyline,AWAY,0.449,,0.4532,-0.0042,110.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Cincinnati Reds @ Tampa Bay Rays,NRFI,NRFI,NRFI,0.642,0.4978,0.4812,0.1608,-104.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Cincinnati Reds @ Tampa Bay Rays,NRFI,YRFI,YRFI,0.358,0.5022,0.5188,-0.1608,-122.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Houston Astros @ Cleveland Guardians,ML,Moneyline,HOME,0.494,0.5683,0.5606,-0.0666,-138.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Houston Astros @ Cleveland Guardians,ML,Moneyline,AWAY,0.506,0.4317,0.4394,0.0666,120.0,True,True,1.0,47.0,True,,,,,,,,,,,,,,,,,,
2026-04-22,Houston Astros @ Cleveland Guardians,Totals,Total 8.0,OVER,0.4778,0.5023,0.4944,-0.0166,-105.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Houston Astros @ Cleveland Guardians,Totals,Total 8.0,UNDER,0.5222,0.4977,0.5056,0.0166,-110.0,True,True,2.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Houston Astros @ Cleveland Guardians,Runline,Runline -1.5,HOME -1.5,0.6411,0.3866,0.378,0.2631,155.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Houston Astros @ Cleveland Guardians,Runline,Runline -1.5,AWAY +1.5,0.3589,0.6134,0.622,-0.2631,-182.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Houston Astros @ Cleveland Guardians,F5,F5 Moneyline,HOME,0.697,,0.5491,0.1479,-135.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-22,Houston Astros @ Cleveland Guardians,F5,F5 Moneyline,AWAY,0.303,,0.4509,-0.1479,112.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Houston Astros @ Cleveland Guardians,NRFI,NRFI,NRFI,0.348,0.5111,0.5331,-0.1851,-130.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Houston Astros @ Cleveland Guardians,NRFI,YRFI,YRFI,0.652,0.4889,0.4669,0.1851,102.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Baltimore Orioles @ Kansas City Royals,ML,Moneyline,HOME,0.694,0.5455,0.5463,0.1477,-130.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Baltimore Orioles @ Kansas City Royals,ML,Moneyline,AWAY,0.306,0.4545,0.4537,-0.1477,113.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Baltimore Orioles @ Kansas City Royals,Totals,Total 9.5,OVER,0.2389,0.4839,0.4802,-0.2413,100.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Baltimore Orioles @ Kansas City Royals,Totals,Total 9.5,UNDER,0.7611,0.5161,0.5198,0.2413,-118.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Baltimore Orioles @ Kansas City Royals,Runline,Runline -1.5,HOME -1.5,0.8145,0.3776,0.378,0.4365,155.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Baltimore Orioles @ Kansas City Royals,Runline,Runline -1.5,AWAY +1.5,0.1855,0.6224,0.622,-0.4365,-182.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Baltimore Orioles @ Kansas City Royals,F5,F5 Moneyline,HOME,0.659,,0.5537,0.1053,-138.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-22,Baltimore Orioles @ Kansas City Royals,F5,F5 Moneyline,AWAY,0.341,,0.4463,-0.1053,114.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Baltimore Orioles @ Kansas City Royals,NRFI,NRFI,NRFI,0.756,0.5077,0.4761,0.2799,-102.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Baltimore Orioles @ Kansas City Royals,NRFI,YRFI,YRFI,0.244,0.4923,0.5239,-0.2799,-125.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Toronto Blue Jays @ Los Angeles Angels,ML,Moneyline,HOME,0.627,0.5831,0.5882,0.0388,-155.0,True,True,1.0,24.0,True,,,,,,,,,,,,,,,,,,
2026-04-22,Toronto Blue Jays @ Los Angeles Angels,ML,Moneyline,AWAY,0.373,0.4169,0.4118,-0.0388,135.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Toronto Blue Jays @ Los Angeles Angels,Totals,Total 8.0,OVER,0.1692,0.4954,0.5089,-0.3397,-112.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Toronto Blue Jays @ Los Angeles Angels,Totals,Total 8.0,UNDER,0.8308,0.5046,0.4911,0.3397,-104.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Toronto Blue Jays @ Los Angeles Angels,Runline,Runline -1.5,HOME -1.5,0.7985,0.4045,0.4112,0.3873,135.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Toronto Blue Jays @ Los Angeles Angels,Runline,Runline -1.5,AWAY +1.5,0.2015,0.5955,0.5888,-0.3873,-156.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Toronto Blue Jays @ Los Angeles Angels,F5,F5 Moneyline,HOME,0.631,,0.614,0.017,-175.0,True,True,2.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Toronto Blue Jays @ Los Angeles Angels,F5,F5 Moneyline,AWAY,0.369,,0.386,-0.017,150.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Toronto Blue Jays @ Los Angeles Angels,NRFI,NRFI,NRFI,0.708,0.5134,0.5,0.208,-113.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Toronto Blue Jays @ Los Angeles Angels,NRFI,YRFI,YRFI,0.292,0.4866,0.5,-0.208,-113.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Milwaukee Brewers @ Detroit Tigers,ML,Moneyline,HOME,0.801,0.5503,0.553,0.248,-134.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Milwaukee Brewers @ Detroit Tigers,ML,Moneyline,AWAY,0.199,0.4497,0.447,-0.248,116.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Milwaukee Brewers @ Detroit Tigers,Totals,Total 7.5,OVER,0.4891,0.4885,0.5242,-0.0351,-120.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Milwaukee Brewers @ Detroit Tigers,Totals,Total 7.5,UNDER,0.5109,0.5115,0.4758,0.0351,102.0,True,True,1.0,16.0,True,,,,,,,,,,,,,,,,,,
2026-04-22,Milwaukee Brewers @ Detroit Tigers,Runline,Runline -1.5,HOME -1.5,0.6052,0.3703,0.3734,0.2318,159.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Milwaukee Brewers @ Detroit Tigers,Runline,Runline -1.5,AWAY +1.5,0.3948,0.6297,0.6266,-0.2318,-184.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Milwaukee Brewers @ Detroit Tigers,F5,F5 Moneyline,HOME,0.635,,0.5491,0.0859,-135.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-22,Milwaukee Brewers @ Detroit Tigers,F5,F5 Moneyline,AWAY,0.365,,0.4509,-0.0859,112.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Milwaukee Brewers @ Detroit Tigers,NRFI,NRFI,NRFI,0.754,0.5122,0.5306,0.2234,-130.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Milwaukee Brewers @ Detroit Tigers,NRFI,YRFI,YRFI,0.246,0.4878,0.4694,-0.2234,100.0,False,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Atlanta Braves @ Washington Nationals,ML,Moneyline,HOME,0.356,0.4317,0.4335,-0.0775,124.0,True,True,,,False,,,,,,,,,,,,,,,,,,
2026-04-22,Atlanta Braves @ Washington Nationals,ML,Moneyline,AWAY,0.644,0.5683,0.5665,0.0775,-140.0,True,True,1.0,50.0,True,,,,,,,,,,,,,,,,,,
2026-04-22,Atlanta Braves @ Washington Nationals,Totals,Total 9.0,OVER,0.6758,0.4931,0.4944,0.1814,-105.0,False,True,1.0,,False,,,,,,,,,,,,,,,,,,
