game_date,home_team,away_team,home_sp_xwoba_against,away_sp_xwoba_against,mc_expected_runs,total_runs,mc_f5_home_win_pct,mc_f5_away_win_pct,mc_f5_tie_pct,mc_f5_expected_total,mc_f5_home_cover_pct,actual_f5_total
2023-08-13,TOR,CHC,0.33285830584583825,0.3200980225127523,9.657500267028809,15.0,0.4035,0.4392,0.1573,5.46999979019165,0.5608,
2023-08-13,MIA,NYY,0.29571405683390267,0.28941733990356017,8.500633239746094,15.0,0.4005,0.4194,0.1801,4.541999816894531,0.5806,
2023-08-13,NYM,ATL,0.2941629421789766,0.38484573059609095,10.050333023071289,13.0,0.5598,0.2944,0.1458,5.696000099182129,0.7056,
2023-08-13,BOS,DET,0.29701127448969733,0.29700436469444697,8.880066871643066,9.0,0.4101,0.4148,0.1751,4.623000144958496,0.5852,
2023-08-13,PIT,CIN,0.3465280734511201,0.32364263934687626,10.358166694641113,6.0,0.39,0.4629,0.1471,5.885000228881836,0.5371,
2023-08-13,WSH,ATH,0.3440884699487799,0.30109399493357086,9.436466217041016,15.0,0.3514,0.4913,0.1574,5.242000102996826,0.5087,
2023-08-13,PIT,CIN,0.34865048149110395,0.3686510369536634,11.018533706665039,,0.4584,0.4059,0.1357,6.488999843597412,0.5941,
2023-08-13,TB,CLE,0.2588916214831813,0.2991802719801743,8.050633430480957,11.0,0.4865,0.3285,0.185,4.168000221252441,0.6715,
2023-08-14,KC,SEA,0.3100354526862899,0.3061528465513772,9.718366622924805,13.0,0.4066,0.4297,0.1636,5.173999786376953,0.5703,
2023-08-14,TEX,LAA,0.28781124946945974,0.3187439469023131,9.396499633789062,12.0,0.4734,0.3566,0.17,4.98199987411499,0.6434,
2023-08-14,SD,BAL,0.3101952849388101,0.3083531539334284,9.026533126831055,5.0,0.4122,0.4179,0.1699,4.942999839782715,0.5821,
2023-08-14,COL,AZ,0.41754815486392866,0.32393041934478295,14.901200294494629,10.0,0.302,0.5949,0.1031,8.739999771118164,0.4051,
2023-08-14,STL,ATH,0.3298649615625674,0.3211944925117632,9.803500175476074,12.0,0.4045,0.4361,0.1594,5.504000186920166,0.5639,
2023-08-14,MIA,HOU,0.32544439867574565,0.321637811407431,9.376733779907227,6.0,0.4147,0.4259,0.1594,5.2870001792907715,0.5741,
2023-08-14,ATL,NYY,0.21264909706074658,0.292492119148656,7.889033317565918,14.0,0.5696,0.244,0.1864,3.8389999866485596,0.756,
2023-08-14,NYM,PIT,0.389215147493334,0.36234585048391105,11.174966812133789,9.0,0.3918,0.4729,0.1353,6.611999988555908,0.5271,
2023-08-14,SF,TB,,0.2894042824491784,8.737566947937012,12.0,0.3663,0.4648,0.1689,4.811999797821045,0.5352,
2023-08-15,COL,AZ,0.35274456932277426,,13.575366973876953,13.0,0.3716,0.5069,0.1214,7.553999900817871,0.4931,
2023-08-15,LAD,MIL,0.3037342104100181,0.33448253346975704,9.567233085632324,8.0,0.4713,0.3722,0.1565,5.334000110626221,0.6278,
2023-08-15,SD,BAL,0.3079629444516737,0.31592814694928534,9.145566940307617,13.0,0.4246,0.4062,0.1692,5.000999927520752,0.5938,
2023-08-15,KC,SEA,0.32796365305643843,0.22333545,8.707599639892578,18.0,0.2195,0.615,0.1655,4.340000152587891,0.385,
2023-08-15,MIN,DET,0.30380831508353556,0.3733138702286383,10.620733261108398,8.0,0.5389,0.3184,0.1427,5.966000080108643,0.6816,
2023-08-15,STL,ATH,0.35164526441203675,,10.095566749572754,8.0,0.3698,0.4791,0.1511,5.763000011444092,0.5209,
2023-08-15,CHC,CWS,0.31979015902006497,0.33229715856489783,10.044300079345703,8.0,0.4488,0.3994,0.1518,5.581999778747559,0.6006,
2023-08-15,TEX,LAA,0.3196368000343949,0.35146634586499503,10.411100387573242,10.0,0.4724,0.3757,0.1519,5.789999961853027,0.6243,
2023-08-15,NYM,PIT,0.3545417412583761,0.35813722378717194,10.599166870117188,11.0,0.4295,0.4258,0.1446,6.116000175476074,0.5742,
2023-08-15,SF,TB,0.2413101450829149,0.3560725939603003,8.586466789245605,7.0,0.6161,0.2288,0.1552,4.651000022888184,0.7712,
2023-08-15,TOR,PHI,0.29094535096001073,0.28606966397325206,8.480500221252441,3.0,0.4003,0.4195,0.1802,4.482999801635742,0.5805,
2023-08-15,MIA,HOU,0.28280143084361553,0.3488603515878345,9.199966430664062,11.0,0.5264,0.3136,0.1599,5.0960001945495605,0.6864,
2023-08-15,CIN,CLE,0.3312173930885456,0.3230210685382941,9.995532989501953,3.0,0.4088,0.4404,0.1508,5.586999893188477,0.5596,
2023-08-15,WSH,BOS,0.34667325909033025,0.267989480851719,9.164933204650879,9.0,0.2906,0.5475,0.1619,4.9070000648498535,0.4525,
2023-08-15,ATL,NYY,0.34827425862663974,0.39713229155051855,11.658666610717773,5.0,0.508,0.3652,0.1268,6.9710001945495605,0.6348,
2023-08-16,STL,ATH,0.3462521256656199,0.30229254112942994,9.766733169555664,8.0,0.3479,0.4968,0.1553,5.47599983215332,0.5032,
2023-08-16,LAD,MIL,0.2792971094262827,0.3237698826170017,8.97439956665039,8.0,0.4918,0.3424,0.1657,4.895999908447266,0.6576,
2023-08-16,KC,SEA,,0.29365250720151403,9.638400077819824,11.0,0.3806,0.4587,0.1607,5.136000156402588,0.5413,
2023-08-16,SD,BAL,0.28197181675495264,0.34166749178578426,9.101699829101562,7.0,0.5162,0.3193,0.1645,5.019000053405762,0.6807,
2023-08-16,TOR,PHI,0.30731248497542357,0.29990683637166976,8.911733627319336,13.0,0.4006,0.4276,0.1718,4.86899995803833,0.5724,
2023-08-16,CHC,CWS,0.32186079301571946,0.319752414313723,9.903433799743652,7.0,0.4189,0.4224,0.1587,5.423999786376953,0.5776,
2023-08-16,ATL,NYY,0.3523803936412352,0.377542508984547,11.41333293914795,2.0,0.4696,0.3985,0.1319,6.76200008392334,0.6015,
2023-08-16,NYM,PIT,0.4006435910392363,0.3345580891287865,10.882133483886719,11.0,0.3402,0.521,0.1388,6.423999786376953,0.479,
2023-08-16,MIA,HOU,0.3529492237227099,0.2688694466614911,8.97089958190918,17.0,0.2872,0.5542,0.1587,4.954999923706055,0.4458,
2023-08-16,CIN,CLE,0.2862679219910089,0.40385297860437774,10.455066680908203,9.0,0.6109,0.2548,0.1343,6.039999961853027,0.7452,
2023-08-16,SF,TB,,0.2988849519537313,8.907699584960938,7.0,0.3785,0.4527,0.1688,4.88100004196167,0.5473,
2023-08-16,MIN,DET,0.25980284632615436,0.3405550399669765,9.415766716003418,15.0,0.5622,0.2791,0.1587,5.015999794006348,0.7209,
2023-08-16,TEX,LAA,0.3083344011544567,0.3734311420861842,10.588000297546387,2.0,0.5371,0.3236,0.1392,5.936999797821045,0.6764,
2023-08-16,COL,AZ,0.33282923587324803,0.3879240260332797,14.517533302307129,16.0,0.5335,0.3514,0.1151,8.447999954223633,0.6486,
2023-08-16,WSH,BOS,0.3675945792975178,0.28739624464836694,9.794766426086426,8.0,0.2943,0.5518,0.1539,5.409999847412109,0.4482,
2023-08-17,SD,AZ,0.3520700496146742,0.30411237622785114,9.6000337600708,4.0,0.3475,0.4937,0.1588,5.4079999923706055,0.5063,
2023-08-17,STL,NYM,0.43262569005858736,0.3178214912523738,11.53030014038086,6.0,0.2803,0.594,0.1257,6.796000003814697,0.406,
2023-08-17,LAD,MIL,0.32479514257202075,0.2835816970356233,9.060033798217773,1.0,0.3481,0.4878,0.1641,4.973999977111816,0.5122,
2023-08-17,WSH,BOS,0.38538002806080085,0.26450199702736027,9.676933288574219,17.0,0.2375,0.6178,0.1447,5.348999977111816,0.3822,
2023-08-17,KC,SEA,0.316490965774673,0.2939079149326927,9.593700408935547,10.0,0.3781,0.4615,0.1604,5.111999988555908,0.5385,
2023-08-18,SD,AZ,0.31997949514961205,0.3060332827319382,9.127532958984375,4.0,0.3931,0.439,0.1679,5.005000114440918,0.561,
2023-08-18,ATH,BAL,,0.31652599154013866,9.181532859802246,13.0,0.4204,0.4162,0.1633,5.127999782562256,0.5838,
2023-08-18,ATL,SF,0.27768200029332907,0.3635194421491451,9.96399974822998,4.0,0.5663,0.2857,0.148,5.552000045776367,0.7143,
2023-08-18,LAA,TB,0.32555865169404774,0.2558402035308096,8.625800132751465,15.0,0.287,0.5413,0.1717,4.526000022888184,0.4587,
2023-08-18,LAD,MIA,0.3762100775057906,0.3034650929831982,10.171233177185059,14.0,0.3213,0.5388,0.1399,5.873000144958496,0.4612,
2023-08-18,COL,CWS,0.329270767443744,0.3554447463454257,13.979299545288086,15.0,0.4784,0.4011,0.1205,7.811999797821045,0.5989,
2023-08-18,HOU,SEA,0.3131206387958718,0.31871602424344875,9.21893310546875,2.0,0.4261,0.4065,0.1674,5.074999809265137,0.5935,
2023-08-18,TEX,MIL,0.3272553681119658,0.2642112476718427,8.838033676147461,17.0,0.3065,0.5268,0.1667,4.7789998054504395,0.4732,
2023-08-18,CLE,DET,0.3552623023350513,0.35115288891976043,10.948966979980469,,0.4222,0.4331,0.1446,6.321000099182129,0.5669,
2023-08-18,STL,NYM,0.21264909706074658,0.38239222719638394,9.197566986083984,8.0,0.7126,0.1525,0.135,4.801000118255615,0.8475,
2023-08-18,NYY,BOS,0.33375031990977844,0.3235113071696317,9.737366676330566,11.0,0.4062,0.4387,0.1551,5.4770002365112305,0.5613,
2023-08-18,CIN,TOR,0.2827888520533521,0.3290537483100107,9.302200317382812,1.0,0.4959,0.3401,0.164,5.026000022888184,0.6599,
2023-08-18,CHC,KC,0.3481279827444204,0.28674861607589563,9.876766204833984,7.0,0.326,0.52,0.154,5.375999927520752,0.48,
2023-08-18,CLE,DET,0.2983331510836337,0.2551922377850501,8.551466941833496,6.0,0.3263,0.4929,0.1808,4.3480000495910645,0.5071,
2023-08-18,WSH,PHI,0.3025967416563264,0.2950953363076578,8.790900230407715,15.0,0.3967,0.4288,0.1744,4.669000148773193,0.5712,
2023-08-18,MIN,PIT,0.2659624880139576,0.4025649969486941,10.32699966430664,6.0,0.6404,0.2267,0.1329,5.857999801635742,0.7733,
2023-08-19,LAA,TB,0.3262778248943012,0.2736037859187322,8.961633682250977,22.0,0.3181,0.5081,0.1738,4.763999938964844,0.4919,
2023-08-19,SD,AZ,0.3868108590662704,0.31521276621786654,10.264933586120605,10.0,0.3263,0.5332,0.1405,5.986999988555908,0.4668,
2023-08-19,LAD,MIA,0.27995180642041234,0.3331384315488496,9.159099578857422,4.0,0.5127,0.3259,0.1614,5.034999847412109,0.6741,
2023-08-19,LAD,MIA,,0.3148272343238774,9.526200294494629,4.0,0.4143,0.4278,0.1579,5.306000232696533,0.5722,
2023-08-19,ATH,BAL,0.30705786730149776,0.3624036132337822,9.684833526611328,9.0,0.5102,0.3357,0.1541,5.546000003814697,0.6643,
2023-08-19,SD,AZ,0.2922483461334265,,8.913933753967285,9.0,0.4571,0.374,0.1689,4.836999893188477,0.626,
2023-08-19,HOU,SEA,0.32550043616929986,0.3102865936034991,9.316100120544434,13.0,0.3949,0.4454,0.1597,5.140999794006348,0.5546,
2023-08-19,COL,CWS,0.37283129438775026,0.3103618073116645,13.904433250427246,16.0,0.3334,0.5515,0.1151,7.817999839782715,0.4485,
2023-08-19,CIN,TOR,0.3233429952868848,0.3278047055276953,9.880200386047363,7.0,0.4257,0.4213,0.153,5.539000034332275,0.5787,
2023-08-19,MIN,PIT,0.30213222862491695,0.3399761240734626,10.001466751098633,11.0,0.4849,0.365,0.1501,5.573999881744385,0.635,
2023-08-19,CHC,KC,0.3118312302600161,0.29821046323768985,9.566566467285156,10.0,0.3949,0.4378,0.1674,5.076000213623047,0.5622,
2023-08-19,TEX,MIL,0.3115281443222808,0.2482477396934727,8.411666870117188,7.0,0.2955,0.5268,0.1777,4.355000019073486,0.4732,
2023-08-19,CLE,DET,0.2926581544649727,0.353969334027301,9.969233512878418,7.0,0.5219,0.3263,0.1519,5.543000221252441,0.6737,
2023-08-19,STL,NYM,0.3328934175730338,0.2981737356159163,9.711633682250977,15.0,0.3643,0.475,0.1608,5.255000114440918,0.525,
2023-08-19,WSH,PHI,0.3438311804815486,0.30265875860481944,9.517766952514648,15.0,0.3502,0.4931,0.1566,5.309999942779541,0.5069,
2023-08-19,NYY,BOS,0.28339750240234557,0.29676166826479,8.571100234985352,9.0,0.433,0.3852,0.1818,4.479000091552734,0.6148,
2023-08-19,LAA,TB,0.2751812228709804,0.29108308629524227,8.48033332824707,13.0,0.4352,0.3856,0.1792,4.3460001945495605,0.6144,
2023-08-19,ATL,SF,0.38158310213641083,0.29360545024144685,10.560400009155273,11.0,0.2921,0.569,0.1389,6.0370001792907715,0.431,
2023-08-20,STL,NYM,0.3456421913584535,0.3828704931746119,11.123299598693848,10.0,0.4874,0.376,0.1367,6.519999980926514,0.624,
2023-08-20,CIN,TOR,0.29337111924957904,0.29626919297731114,8.966333389282227,13.0,0.4184,0.4082,0.1734,4.765999794006348,0.5918,
2023-08-20,ATH,BAL,0.32969118314215834,0.29737475648397527,9.07919979095459,13.0,0.3644,0.4733,0.1623,5.0370001792907715,0.5267,
2023-08-20,COL,CWS,0.3878515257250364,0.3086189881452858,14.226099967956543,15.0,0.3183,0.5688,0.1129,7.973999977111816,0.4312,
2023-08-20,MIN,PIT,0.45054769003627937,,11.945300102233887,2.0,0.2627,0.6202,0.1171,7.214000225067139,0.3798,
2023-08-20,TEX,MIL,0.273063875630757,0.3244465037697498,8.950133323669434,8.0,0.5078,0.3238,0.1684,4.8460001945495605,0.6762,
2023-08-20,HOU,SEA,0.32299116684967405,,9.310766220092773,13.0,0.4102,0.4283,0.1615,5.203000068664551,0.5717,
2023-08-20,WSH,PHI,0.37076307620834426,0.2818170415338114,9.628399848937988,7.0,0.2851,0.568,0.1469,5.3429999351501465,0.432,
2023-08-20,CLE,DET,0.306337040840319,0.30692643444455125,9.464733123779297,5.0,0.4262,0.4139,0.1599,5.089000225067139,0.5861,
2023-08-20,CHC,KC,0.31790778985674506,0.3491041511668288,10.416733741760254,7.0,0.4765,0.3754,0.1481,5.771999835968018,0.6246,
2023-08-20,ATL,SF,0.21264909706074658,,8.31546688079834,7.0,0.619,0.2108,0.1702,4.129000186920166,0.7892,
2023-08-20,NYY,BOS,0.3148923446944832,,9.315666198730469,11.0,0.4259,0.4104,0.1637,5.138999938964844,0.5896,
2023-08-21,ATH,KC,0.29807660895073707,,9.247566223144531,10.0,0.4562,0.3806,0.1631,4.9629998207092285,0.6194,
2023-08-21,AZ,TEX,,0.3004788020899893,9.65880012512207,7.0,0.3872,0.4523,0.1605,5.311999797821045,0.5477,
2023-08-21,CWS,SEA,0.3468761719612676,0.3033845466711302,9.647933006286621,16.0,0.352,0.4877,0.1604,5.359000205993652,0.5123,
2023-08-21,HOU,BOS,0.33837827782879903,0.2918023466483433,9.282266616821289,13.0,0.3424,0.491,0.1666,5.079999923706055,0.509,
2023-08-21,ATL,NYM,0.26099304766060616,0.3615816268252401,9.841400146484375,14.0,0.5957,0.2573,0.1469,5.359000205993652,0.7427,
2023-08-21,PHI,SF,0.3090951285076183,,9.04990005493164,14.0,0.4329,0.4015,0.1656,5.0269999504089355,0.5985,
2023-08-21,PIT,STL,0.34468867716152524,,10.344499588012695,12.0,0.3856,0.4631,0.1513,5.761000156402588,0.5369,
2023-08-21,DET,CHC,0.31565034773578554,0.3249891436911152,9.80443286895752,13.0,0.4313,0.4126,0.1561,5.436999797821045,0.5874,
2023-08-21,SD,MIA,0.29270289524969023,0.36680460350568705,9.54853343963623,8.0,0.5345,0.3162,0.1494,5.420000076293945,0.6838,
2023-08-22,LAA,CIN,0.3435088133688565,0.32937437072217013,10.215766906738281,7.0,0.3992,0.4472,0.1536,5.7210001945495605,0.5528,
2023-08-22,SD,MIA,0.29612276667654525,0.36982281418044866,9.66783332824707,3.0,0.5383,0.3096,0.1521,5.519999980926514,0.6904,
2023-08-22,ATH,KC,,0.3171382954816877,9.494799613952637,9.0,0.4214,0.4156,0.1629,5.164999961853027,0.5844,
2023-08-22,AZ,TEX,0.32855983084278423,0.3111808089163254,9.998533248901367,9.0,0.3917,0.451,0.1573,5.578000068664551,0.549,
2023-08-22,ATL,NYM,0.32907409363789913,0.3919432914201907,11.427267074584961,5.0,0.5247,0.3419,0.1334,6.639999866485596,0.6581,
2023-08-22,CWS,SEA,0.29399163299956704,0.29638545407987255,8.739266395568848,9.0,0.4134,0.4121,0.1745,4.611999988555908,0.5879,
2023-08-22,TB,COL,0.3451915581715339,0.3651190511220113,10.493133544921875,16.0,0.4672,0.3902,0.1426,6.083000183105469,0.6098,
2023-08-22,HOU,BOS,0.2902858174703894,0.30739715130536555,8.827933311462402,10.0,0.4379,0.3873,0.1749,4.684000015258789,0.6127,
2023-08-22,DET,CHC,0.35132603890554215,0.3311806111934248,10.536966323852539,14.0,0.3965,0.4541,0.1494,5.946000099182129,0.5459,
2023-08-22,CLE,LAD,0.40356354944688066,0.300385217178784,10.754166603088379,11.0,0.2796,0.5877,0.1327,6.224999904632568,0.4123,
2023-08-22,PHI,SF,0.3392973538784893,,9.61126708984375,7.0,0.3887,0.4549,0.1564,5.38700008392334,0.5451,
2023-08-22,NYY,WSH,0.3391734830786112,0.3545817739094748,10.264766693115234,3.0,0.4507,0.398,0.1513,5.875999927520752,0.602,
2023-08-22,PIT,STL,0.33689129251131283,0.4241005310882755,11.816166877746582,9.0,0.5605,0.3105,0.129,7.0320000648498535,0.6895,
2023-08-22,BAL,TOR,0.29973122599402807,0.27476413849727765,8.43019962310791,9.0,0.3673,0.4513,0.1814,4.420000076293945,0.5487,
2023-08-22,MIL,MIN,0.31580073489999816,0.31095369938433715,9.486000061035156,10.0,0.4097,0.4283,0.162,5.264999866485596,0.5717,
2023-08-23,HOU,BOS,0.2685880597657659,0.2879850256070191,8.217267036437988,12.0,0.4441,0.3668,0.189,4.183000087738037,0.6332,
2023-08-23,BAL,TOR,0.3326254594232116,0.3207603692435421,9.517666816711426,7.0,0.4025,0.4435,0.154,5.36299991607666,0.5565,
2023-08-23,CLE,LAD,0.3348433341994684,,9.937366485595703,7.0,0.3969,0.4518,0.1513,5.5970001220703125,0.5482,
2023-08-23,ATL,NYM,0.33870649975131606,0.31850296232538566,10.351499557495117,7.0,0.3913,0.4585,0.1502,5.796000003814697,0.5415,
2023-08-23,NYY,WSH,0.3926017796385348,0.34447661994130735,10.937033653259277,10.0,0.3626,0.499,0.1384,6.421999931335449,0.501,
2023-08-23,PHI,SF,0.3044740542614705,0.3650191501272965,9.74489974975586,14.0,0.5204,0.3283,0.1513,5.538000106811523,0.6717,
2023-08-23,PIT,STL,0.4268077587091091,0.2845850212445981,11.022266387939453,10.0,0.232,0.6421,0.1259,6.422999858856201,0.3579,
2023-08-23,CWS,SEA,0.3750760241286961,0.308583104473437,10.11103343963623,9.0,0.3235,0.5259,0.1506,5.745999813079834,0.4741,
2023-08-23,MIL,MIN,0.27192061864828704,0.300279840516521,8.619032859802246,15.0,0.467,0.3549,0.1781,4.563000202178955,0.6451,
2023-08-23,SD,MIA,0.30476567850773073,0.3159824289767283,9.014432907104492,4.0,0.427,0.4052,0.1678,4.952000141143799,0.5948,
2023-08-23,ATH,KC,0.3155830127416864,0.2819376874400409,8.877866744995117,4.0,0.3622,0.4654,0.1724,4.710999965667725,0.5346,
2023-08-23,DET,CHC,0.2505320243788267,0.3522782258993407,9.245200157165527,10.0,0.5959,0.2493,0.1548,4.935999870300293,0.7507,
2023-08-23,LAA,CIN,0.35071339093968734,0.44229160484567775,12.02476692199707,,0.5574,0.3184,0.1242,7.1539998054504395,0.6816,
2023-08-23,LAA,CIN,,0.31160578421248036,9.527433395385742,13.0,0.4024,0.4355,0.1621,5.189000129699707,0.5645,
2023-08-23,TB,COL,0.28915807014681166,0.33963388076526646,9.254599571228027,11.0,0.5076,0.3304,0.162,5.068999767303467,0.6696,
2023-08-24,CWS,ATH,0.3130022032726511,0.31901906470866276,9.286399841308594,13.0,0.4254,0.4125,0.1621,5.116000175476074,0.5875,
2023-08-24,BAL,TOR,0.3193820082080543,0.31508979030664974,9.236766815185547,8.0,0.4157,0.4227,0.1615,5.1519999504089355,0.5773,
2023-08-24,MIN,TEX,0.2687710595572469,0.3143474183377665,9.00256633758545,12.0,0.4991,0.3304,0.1705,4.761000156402588,0.6696,
2023-08-24,AZ,CIN,0.32661717789265904,0.31909878227809535,10.164032936096191,5.0,0.415,0.4345,0.1505,5.6479997634887695,0.5655,
2023-08-24,PIT,CHC,,0.30453444291973597,9.581533432006836,9.0,0.3924,0.4488,0.1588,5.263000011444092,0.5512,
2023-08-24,CLE,LAD,0.3161180605582888,,9.6336669921875,12.0,0.4238,0.4184,0.1578,5.3420000076293945,0.5816,
2023-08-24,NYY,WSH,0.2184600116191411,0.3658509698934975,8.679466247558594,11.0,0.6737,0.1763,0.15,4.539000034332275,0.8237,
2023-08-24,HOU,BOS,0.3244543278882918,0.3099531887095385,9.374699592590332,18.0,0.3983,0.4393,0.1624,5.156000137329102,0.5607,
2023-08-24,TB,COL,,0.33549015108377006,9.683233261108398,8.0,0.4536,0.3879,0.1584,5.355000019073486,0.6121,
2023-08-25,TB,NYY,0.26695406539158617,0.3087509145246028,8.298067092895508,8.0,0.4916,0.3304,0.178,4.420000076293945,0.6696,
2023-08-25,MIN,TEX,0.29293840138583566,0.3096869271379901,9.295000076293945,14.0,0.4478,0.3867,0.1655,5.00600004196167,0.6133,
2023-08-25,AZ,CIN,0.3155212627984043,0.34980987009001846,10.465533256530762,18.0,0.4828,0.3738,0.1434,5.89300012588501,0.6262,
2023-08-25,SF,ATL,0.30471142198324463,0.263955733035784,8.301466941833496,6.0,0.3378,0.4795,0.1827,4.336999893188477,0.5205,
2023-08-25,SEA,KC,0.32158286295708666,0.30063966437644696,9.394967079162598,12.0,0.3848,0.4477,0.1675,5.01200008392334,0.5523,
2023-08-25,NYM,LAA,0.2885516076994057,0.32514681880722573,9.30109977722168,4.0,0.4823,0.3507,0.167,4.913000106811523,0.6493,
2023-08-25,DET,HOU,0.37086699684920704,0.3427098582299635,10.939167022705078,5.0,0.3899,0.4716,0.1385,6.377999782562256,0.5284,
2023-08-25,MIL,SD,0.2612214763849239,0.3033842557762175,8.520000457763672,10.0,0.4921,0.3282,0.1798,4.460999965667725,0.6718,
2023-08-25,MIA,WSH,0.3330577473635149,0.3516593807471879,10.082133293151855,11.0,0.4566,0.3935,0.1499,5.752999782562256,0.6065,
2023-08-25,PIT,CHC,0.3290966974113813,0.3238647921533605,10.026599884033203,3.0,0.4164,0.4263,0.1573,5.599999904632568,0.5737,
2023-08-25,PHI,STL,0.29700952101499556,0.3440107841038374,9.451833724975586,9.0,0.4944,0.3469,0.1587,5.186999797821045,0.6531,
2023-08-25,CWS,ATH,0.318510106643397,0.44229160484567775,11.229000091552734,16.0,0.602,0.2706,0.1275,6.71999979019165,0.7294,
2023-08-25,BAL,COL,0.3550669397557854,0.36244641687203905,10.689000129699707,9.0,0.4415,0.4139,0.1446,6.181000232696533,0.5861,
2023-08-25,BOS,LAD,0.2930095096275099,0.3184637333473035,8.982399940490723,11.0,0.4515,0.3811,0.1674,4.843999862670898,0.6189,
2023-08-25,TOR,CLE,0.3130248766769802,0.3112026965024326,9.273433685302734,7.0,0.4162,0.4199,0.1638,5.10099983215332,0.5801,
2023-08-26,SEA,KC,0.3194318854693252,0.3476520536276173,10.024100303649902,17.0,0.4736,0.3757,0.1507,5.581999778747559,0.6243,
2023-08-26,AZ,CIN,0.3637406776904083,,10.731266975402832,15.0,0.3593,0.5031,0.1376,6.173999786376953,0.4969,
2023-08-26,BAL,COL,0.2954818775486871,0.3522451707493847,9.752933502197266,9.0,0.5166,0.3308,0.1526,5.355999946594238,0.6692,
2023-08-26,MIL,SD,0.23561292807616954,0.3076522565182174,8.194666862487793,9.0,0.5518,0.2703,0.1779,4.165999889373779,0.7297,
2023-08-26,NYM,LAA,0.3894818462091545,0.3214461597066884,10.678032875061035,8.0,0.334,0.526,0.1401,6.133999824523926,0.474,
2023-08-26,MIN,TEX,0.3288549441331398,0.2709742645790465,9.247599601745605,8.0,0.3147,0.521,0.1643,4.97599983215332,0.479,
2023-08-26,DET,HOU,0.30526960815007453,0.34275770170453623,9.965499877929688,11.0,0.4854,0.3632,0.1514,5.502999782562256,0.6368,
2023-08-26,MIA,WSH,0.27817638711915077,0.34096873099667896,9.112566947937012,5.0,0.5269,0.3089,0.1641,4.921999931335449,0.6911,
2023-08-26,TB,NYY,0.2999333979597992,0.31240242395178863,8.831366539001465,3.0,0.437,0.3925,0.1705,4.861999988555908,0.6075,
2023-08-26,TOR,CLE,0.27132949884694063,0.2975996342388835,8.43863296508789,11.0,0.4561,0.361,0.1829,4.377999782562256,0.639,
2023-08-26,PHI,STL,0.2802206745340714,0.3457326356569729,9.222533226013184,13.0,0.532,0.3087,0.1593,5.0269999504089355,0.6913,
2023-08-26,SF,ATL,,0.26972238791913744,8.642800331115723,10.0,0.33,0.4933,0.1767,4.563000202178955,0.5067,
2023-08-26,BOS,LAD,0.30059743387253135,0.29603050108877815,8.740866661071777,13.0,0.4055,0.4199,0.1746,4.685999870300293,0.5801,
2023-08-26,PIT,CHC,,,9.733633041381836,16.0,0.4213,0.4201,0.1585,5.415999889373779,0.5799,
2023-08-26,CWS,ATH,0.375450408480716,0.3546768325229258,10.737333297729492,8.0,0.3973,0.4636,0.1391,6.340000152587891,0.5364,
2023-08-27,TOR,CLE,0.2789319206305273,0.4170220305393901,10.3236665725708,17.0,0.6359,0.2303,0.1339,5.958000183105469,0.7697,
2023-08-27,SF,ATL,0.2758537516253142,0.3278124030015409,8.827366828918457,13.0,0.5054,0.3264,0.1682,4.761000156402588,0.6736,
2023-08-27,SEA,KC,0.29516318806280006,0.38150687081154017,10.190166473388672,5.0,0.5617,0.2926,0.1457,5.704999923706055,0.7074,
2023-08-27,AZ,CIN,0.36596591207101997,0.32552175740459494,10.888299942016602,7.0,0.3694,0.4912,0.1394,6.267000198364258,0.5088,
2023-08-27,MIL,SD,0.3162975622415324,0.3089838457655785,9.429133415222168,16.0,0.4053,0.4322,0.1625,5.2129998207092285,0.5678,
2023-08-27,MIN,TEX,0.3096179787531154,0.30007287127503673,9.413533210754395,13.0,0.4037,0.4351,0.1613,5.074999809265137,0.5649,
2023-08-27,MIA,WSH,,0.36060500705283527,10.01259994506836,3.0,0.4912,0.3588,0.15,5.696000099182129,0.6412,
2023-08-27,TB,NYY,0.3356568419790553,0.35823749872297134,10.065133094787598,11.0,0.4623,0.3869,0.1508,5.834000110626221,0.6131,
2023-08-27,NYM,LAA,0.38966026364498874,0.3324380536126842,10.923067092895508,5.0,0.3493,0.5102,0.1405,6.265999794006348,0.4898,
2023-08-27,DET,HOU,0.29452457495667095,0.2791081495636335,8.802000045776367,21.0,0.3812,0.4454,0.1734,4.61299991607666,0.5546,
2023-08-27,BOS,LAD,0.3274471712106759,,9.537066459655762,11.0,0.4022,0.4407,0.157,5.293000221252441,0.5593,
2023-08-27,PIT,CHC,0.3013034145388027,0.33433166920172297,9.808699607849121,11.0,0.4759,0.3669,0.1571,5.421000003814697,0.6331,
2023-08-27,PHI,STL,0.31433568250927346,0.44229160484567775,11.115699768066406,3.0,0.609,0.2639,0.1271,6.599999904632568,0.7361,
2023-08-27,BAL,COL,0.33212441738744164,0.375503752688655,10.595232963562012,7.0,0.4948,0.3605,0.1447,6.072999954223633,0.6395,
2023-08-27,CWS,ATH,0.31550594387096864,0.30296858125205667,9.134833335876465,7.0,0.388,0.4416,0.1704,4.925000190734863,0.5584,
2023-08-28,SEA,ATH,0.28006179779027246,0.3358226680362694,8.925399780273438,7.0,0.5122,0.3213,0.1665,4.921999931335449,0.6787,
